"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1459,5,"DZA","Algeria",48,"Tlemcen",1459,"Amieur","DZ.TL.AM",NA,"1314","Commune","Commune","",""
1460,5,"DZA","Algeria",48,"Tlemcen",1460,"Azails","DZ.TL.AZ",NA,"1321","Commune","Commune","",""
1461,5,"DZA","Algeria",48,"Tlemcen",1461,"Bab El Assa","DZ.TL.BA",NA,"1318","Commune","Commune","",""
1462,5,"DZA","Algeria",48,"Tlemcen",1462,"Beni Bahdel","DZ.TL.BD",NA,"1342","Commune","Commune","",""
1463,5,"DZA","Algeria",48,"Tlemcen",1463,"Beni Boussaid","DZ.TL.BB",NA,"1338","Commune","Commune","",""
1464,5,"DZA","Algeria",48,"Tlemcen",1464,"Beni Khellad","#N/A",NA,"1348","Commune-Cotiere","Commune-Cotiere","",""
1465,5,"DZA","Algeria",48,"Tlemcen",1465,"Beni Mester","DZ.TL.BM",NA,"1302","Commune","Commune","","Bani- Mastar"
1466,5,"DZA","Algeria",48,"Tlemcen",1466,"Beni Ouarsous","DZ.TL.BO",NA,"1336","Commune","Commune","",""
1467,5,"DZA","Algeria",48,"Tlemcen",1467,"Beni Smiel","DZ.TL.BL",NA,"1352","Commune","Commune","","Beni Semiel"
1468,5,"DZA","Algeria",48,"Tlemcen",1468,"Beni Snous","DZ.TL.BS",NA,"1317","Commune","Commune","",""
1469,5,"DZA","Algeria",48,"Tlemcen",1469,"Bensekrane","DZ.TL.BE",NA,"1324","Commune","Commune","","Bani- Sikra-n"
1470,5,"DZA","Algeria",48,"Tlemcen",1470,"Bouhlou","DZ.TL.BH",NA,"1347","Commune","Commune","",""
1471,5,"DZA","Algeria",48,"Tlemcen",1471,"Bouihi","DZ.TL.BI",NA,"1343","Commune","Commune","","El Bouihi"
1472,5,"DZA","Algeria",48,"Tlemcen",1472,"Chetouane","DZ.TL.CH",NA,"1350","Commune","Commune","","Shatwan"
1473,5,"DZA","Algeria",48,"Tlemcen",1473,"Dar Yaghmouracene","DZ.TL.DY",NA,"1319","Commune-Cotiere","Commune-Cotiere","","Dar Yaghmourassene"
1474,5,"DZA","Algeria",48,"Tlemcen",1474,"Djebala","DZ.TL.DJ",NA,"1309","Commune","Commune","",""
1475,5,"DZA","Algeria",48,"Tlemcen",1475,"El Aricha","DZ.TL.EA",NA,"1332","Commune","Commune","",""
1476,5,"DZA","Algeria",48,"Tlemcen",1476,"El Fehoul","DZ.TL.EF",NA,"1305","Commune","Commune","",""
1477,5,"DZA","Algeria",48,"Tlemcen",1477,"El Gor","DZ.TL.EG",NA,"1310","Commune","Commune","",""
1478,5,"DZA","Algeria",48,"Tlemcen",1478,"Fellaoucene","DZ.TL.FE",NA,"1320","Commune","Commune","",""
1479,5,"DZA","Algeria",48,"Tlemcen",1479,"Ghazaouet","DZ.TL.GH",NA,"1307","Commune-Cotiere","Commune-Cotiere","","Ghazawat"
1480,5,"DZA","Algeria",48,"Tlemcen",1480,"Hammam Boughrara","DZ.TL.HB",NA,"1328","Commune","Commune","",""
1481,5,"DZA","Algeria",48,"Tlemcen",1481,"Hennaya","DZ.TL.HE",NA,"1326","Commune","Commune","","Henaya|Hannayah"
1482,5,"DZA","Algeria",48,"Tlemcen",1482,"Honaine","DZ.TL.HO",NA,"1344","Commune-Cotiere","Commune-Cotiere","",""
1483,5,"DZA","Algeria",48,"Tlemcen",1483,"Maghnia","DZ.TL.MG",NA,"1327","Commune","Commune","","Maghniyah"
1484,5,"DZA","Algeria",48,"Tlemcen",1484,"Mansourah","DZ.TL.MN",NA,"1351","Commune","Commune","",""
1485,5,"DZA","Algeria",48,"Tlemcen",1485,"Marsa Ben M'Hidi","DZ.TL.MB",NA,"1339","Commune-Cotiere","Commune-Cotiere","","Mersa Ben Mhidi"
1486,5,"DZA","Algeria",48,"Tlemcen",1486,"Msirda Fouaga","DZ.TL.MF",NA,"1330","Commune-Cotiere","Commune-Cotiere","",""
1487,5,"DZA","Algeria",48,"Tlemcen",1487,"Nedroma","DZ.TL.NE",NA,"1340","Commune","Commune","","Nidruma"
1488,5,"DZA","Algeria",48,"Tlemcen",1488,"Oued Chouly","DZ.TL.OC",NA,"1311","Commune","Commune","",""
1489,5,"DZA","Algeria",48,"Tlemcen",1489,"Ouled Mimoun","DZ.TL.OM",NA,"1313","Commune","Commune","","Awla-d Mi-mu-n"
1490,5,"DZA","Algeria",48,"Tlemcen",1490,"Ouled Riyah","DZ.TL.OR",NA,"1346","Commune","Commune","","Ouled Riah"
1491,5,"DZA","Algeria",48,"Tlemcen",1491,"Remchi","DZ.TL.RE",NA,"1304","Commune","Commune","","Ramsh"
1492,5,"DZA","Algeria",48,"Tlemcen",1492,"Sabra","DZ.TL.SB",NA,"1306","Commune","Commune","",""
1493,5,"DZA","Algeria",48,"Tlemcen",1493,"Sebbaa Chioukh","DZ.TL.SC",NA,"1322","Commune","Commune","","Sebaa Chioukh"
1494,5,"DZA","Algeria",48,"Tlemcen",1494,"Sebdou","DZ.TL.SE",NA,"1335","Commune","Commune","","Sibdu"
1495,5,"DZA","Algeria",48,"Tlemcen",1495,"Sidi Abdelli","DZ.TL.SA",NA,"1334","Commune","Commune","","Sidi `Abdallah"
1496,5,"DZA","Algeria",48,"Tlemcen",1496,"Sidi Djilali","DZ.TL.SD",NA,"1341","Commune","Commune","","Sidi Djillali"
1497,5,"DZA","Algeria",48,"Tlemcen",1497,"Sidi Medjahed","DZ.TL.SM",NA,"1337","Commune","Commune","",""
1498,5,"DZA","Algeria",48,"Tlemcen",1498,"Souahlia","DZ.TL.SH",NA,"1329","Commune-Cotiere","Commune-Cotiere","",""
1499,5,"DZA","Algeria",48,"Tlemcen",1499,"Souani","DZ.TL.SN",NA,"1308","Commune","Commune","",""
1500,5,"DZA","Algeria",48,"Tlemcen",1500,"Souk Tleta","DZ.TL.ST",NA,"1333","Commune-Cotiere","Commune-Cotiere","","Souk Thlata"
1501,5,"DZA","Algeria",48,"Tlemcen",1501,"Terny Beni Hediel","DZ.TL.TB",NA,"1323","Commune","Commune","","Terni Beni Hediel"
1502,5,"DZA","Algeria",48,"Tlemcen",1502,"Tianet","DZ.TL.TI",NA,"1345","Commune","Commune","","Tienet"
1503,5,"DZA","Algeria",48,"Tlemcen",1503,"Tlemcen","DZ.TL.TL",NA,"1301","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tilimsan"
1504,5,"DZA","Algeria",48,"Tlemcen",1504,"Zenata","DZ.TL.ZE",NA,"1316","Commune","Commune","",""
